3.573223864541734	0.7129455009816318	3.2060963689480464	1.6273532	1.0242729
0.5741832887448578	-0.36194301042594423	1.1142448	2.9027299956138015	1.5343693
3.5418126623970307	-1.0890469740873676	1.4228875974175959	1.3064598	3.103289111409772
1.4861797	-2.8084019545271435	1.67149975121443	1.440722	2.1429218777149925
3.650720023252922	2.9297047556376974	1.4529561	1.0578861	3.058953973405219
3.570945918254056	-2.918502789866083	1.3469618	3.0982998568527162	1.0879817
2.66583616317221	2.109896383794485	1.952184407239417	1.0660373	2.442739538807921
1.0510552	3.19869136046465	2.2416259183302727	1.5138238	3.5744760893715375
3.149588578478404	-0.400556912868524	3.0957408874599284	2.4931258521644146	1.0547328
1.4401857	1.1562174	0.5318445588916542	3.0084227891247917	2.28436453313603
2.738646972532694	-0.8567465579241309	3.3671219459935773	1.0102548	1.2081642
0.6762036153705222	1.5641176553095801	2.13434020683901	2.19431746831834	1.0739142
1.3574521	-3.5119415875327924	1.0581061	1.1531751	2.3776923100221423
2.893460758062269	-0.9937998597928314	0.24137081599070684	1.247547	3.600953402815082
1.3326487	1.785056519599622	0.5706172268214597	2.689990244368868	1.9351741033349792
1.0736313	2.220435289971971	1.0385797	1.2160774	1.1084688
2.07026226680483	0.37528779735775286	2.585985024218363	1.5596989449778376	2.7697385978068514
1.468090195144431	-1.6871703853458984	2.7026317959696744	2.8618002072323403	1.3947746
-0.4917405494917906	1.6068551	1.5596834572533644	1.3433275	1.13067154831983
2.575269615795642	-0.6078584945464182	2.9374681522726824	3.2127107677244204	1.6224471479839595
2.2099887278448582	2.067648078707921	1.0057995	1.0572553	1.9480480075908297
1.5219985	1.6129012	1.6871795	1.2724675	2.410962738074582
3.650559774968347	1.1466419	3.1358535052387153	2.0950829823368347	1.2664630149669074
0.7713897585409977	1.148986	2.086673111159879	1.1555473	1.0647667102423877
2.6391138420208455	0.3783533735289786	1.054333	3.6478717902555404	1.1178062
2.3180716340851397	1.6954051	3.306859173279954	1.369668943455579	0.923636347678961
0.5869105562554574	-0.9942750864549365	1.481425	1.9070909225548334	2.2839851390683497
2.9253957837432565	-1.0949864244530247	2.878709896109618	3.514805234678759	2.3273051873308783
1.1597504	-1.232934151607045	1.0920448	1.0492854	1.6802047352790934
3.590554885742985	-1.9440566260179517	1.3588159	2.2810805101526364	2.6575075933517533
1.0346678	1.360461288922499	3.2309559325490387	1.0020967	2.8583295957963846
2.4374326203534142	-2.423880088892435	3.2430592397394675	1.2403045	1.8885390934280546
1.3866226307140208	-2.844156083838708	1.1420705	1.1997957	2.577549033601084
1.5413583	-1.8937935522742506	1.2895394719467577	1.1318973	1.1730455
1.3011205	-2.1467311957524347	1.1568074	3.539232907815816	1.0894016
1.4331245	-2.870076243868598	1.208561	1.4781994	2.8394241241628078
2.469902432378032	0.6993094694121765	1.2265561	0.7666132253774866	2.8850942598714275
3.2341277890908184	-0.5675392388855252	1.754391781629	2.8458489914510907	1.4782589
