0:1.2012538 1:-1.2528001564615205 2:1.0929413 3:2.852562055493587 4:0.9233588713702409
0 0:0.3754388854442419 1:-1.6703236038530607 2:3.3028905634444845 3:1.1276764 4:1.1402796
0 0:1.1420003 1:1.0432216 2:-0.6189188089479848 3:1.4507346 4:-0.8707089530597951
0 0:1.079424 1:-1.3006296341259844 2:1.4422775 3:1.2450358986084 4:3.0695169325875185
0 0:1.4693281 1:1.1814878765453445 2:3.1822511961181394 3:2.033403469107316 4:1.1552094050599133
0 0:3.203121806150566 1:3.1048642608130357 2:3.0703861213431747 3:1.0001882 4:2.4053090932467707
0 0:0.6863307477788662 1:0.23836334119250954 2:1.1150268 3:1.4576298 4:3.4595834403716195
0 0:3.509341562794369 1:-1.9472594947966226 2:3.1118732838659544 3:1.0461804 4:2.5058790183876725
0 0:0.9866690686448845 1:-1.9851994533837953 2:1.2275736 3:2.006231746430617 4:1.3015388
0 0:3.0338837988241556 1:2.09692995785918 2:1.1926726 3:1.2171733 4:0.6722883112660787
0 0:-1.0897591151095871 1:0.5732859572119524 2:1.0700124 3:3.6690464894340384 4:3.511731418008051
0 0:2.763832698046229 1:-1.979540658243808 2:1.2352629 3:2.6689086554769297 4:2.812402054842777
0 0:3.6667096824357737 1:-1.3630411170796022 2:1.2298336 3:0.0 4:1.4150056
0 0:1.3090458 1:-0.7538572264825314 2:1.1193095830408453 3:1.236073 4:0.864371116858018
0 0:2.8720165136172238 1:-1.1939223762680193 2:1.1934445 3:3.089621691199315 4:0.8844262117452555
0 0:0.46243052756328235 1:0.40998015302620805 2:3.3087068109852935 3:1.1921836 4:1.397141
0 0:1.5967528 1:-2.3261841115218522 2:1.0966246 3:1.1272221547892252 4:1.1699855
0 0:3.4332168586398684 1:-0.6306261117051893 2:2.302389779630716 3:1.9020229785853118 4:1.1098857
0 0:1.1846444 1:1.704949373342664 2:1.7402252961686497 3:1.4615481 4:1.1696726
0 0:2.9032650762609853 1:-1.0894268096103772 2:3.6499073407794302 3:1.197446 4:2.3622474435037213
0 0:3.5974354820829917 1:1.019357 2:1.044693 3:1.986677813706087 4:1.1958291
0 0:1.2358474 1:-2.678149455947659 2:3.5731533788408054 3:1.2818166 4:1.3975016
0 0:1.1349944 1:2.4423286542600766 2:1.314229 3:2.4408525747903203 4:1.1839641
0 0:2.7033728155280263 1:-1.7831362992805395 2:3.0642212344559674 3:3.1656652043611486 4:2.857791093870398
0 0:1.8134759 1:-3.213154062451032 2:2.9377425903357963 3:1.2476465 4:1.0505386049756409
0 0:1.1875682 1:1.8738897294132226 2:1.087898 3:1.2541682 4:1.2720007
0 0:1.4127927 1:0.6819160164082673 2:1.0147349 3:1.1514961 4:1.0761489
0 0:2.912359313562352 1:-1.9236697774506657 2:1.0640199 3:1.1093859 4:1.4171766
0 0:1.3873882981949308 1:2.4822351491879755 2:3.2010542869032386 3:2.898591572628287 4:1.3596983
0 0:1.4029027 1:-0.8419173744384543 2:1.5090464 3:3.663211001798457 4:1.0917959899994654
0 0:3.3093402258071025 1:2.9804285248055775 2:1.5289174 3:2.6776269199894194 4:0.9664619659725548
0 0:1.948328626028555 1:-0.8015884067603143 2:1.0529579 3:1.1909909 4:1.0156212
0 0:1.5630748642456358 1:-2.546521492925579 2:1.3317186 3:1.062527060204536 4:1.3061662
0 0:1.4888265 1:0.7492565997671295 2:3.6235754132910367 3:2.0485606906906852 4:1.3511548
0 0:2.9724648546028187 1:1.6066777750104808 2:3.3229671424910867 3:3.509061532963749 4:1.2226498
0 0:1.6626153 1:-1.32583493082579 2:2.6806704601821187 3:1.1447538 4:2.9434446480980654
0 0:1.0704555 1:1.0359039 2:1.0292512 3:1.1179022 4:0.7388126127961047
0 0:1.3678322 1:-2.071268159560825 2:1.3299512 3:3.1794314002015605 4:2.930512287799013
0 0:1.982233535753183 1:2.1824795861447166 2:3.5126072653815923 3:3.235053373764806 4:1.3672742
0 0:1.1334721 1:-2.603187471554925 2:1.1797961 3:1.5013775 4:3.382171268536851
0 0:1.5147564 1:-2.6409544532288587 2:0.0 3:1.4454615 4:1.8858341126850653
0 0:1.4868058 1:1.985787214366955 2:0.345756522544474 3:1.0142135 4:2.4588528054830068
0 0:0.4548085786770306 1:-1.7417462201422846 2:3.0422122950687243 3:1.3552534 4:3.227914893936539
0 0:2.525488979151093 1:1.087476276025342 2:1.0844103 3:3.5322213831826974 4:1.4029825
0 0:1.2688972 1:-1.923075762517006 2:2.809303075218293 3:1.257796 4:2.1239764543741044
0 0:2.7385532368510836 1:0.35317573246976275 2:1.7146203352439555 3:1.1905978 4:3.026697457880592
0 0:1.0428623 1:-1.7877399058194148 2:1.2196978 3:1.3625749 4:1.2335651
0 0:3.1941506980981593 1:2.289019017401619 2:2.9357941168756314 3:1.1727291 4:3.621246993944031
0 0:2.783939958238225 1:-0.6902491420706155 2:3.6017958835233084 3:1.0218609 4:1.1573614
0 0:0.8839271907741001 1:-0.7145977211278209 2:1.2941175 3:3.0892532599389813 4:3.050206094597715
0 0:1.3624146 1:0.8946361634683867 2:3.3223992469977506 3:3.1655106949958567 4:-0.7083327342446714
0 0:2.818976134032399 1:1.0325894 2:2.701718755984631 3:1.011904 4:1.0975141
0 0:1.3741312 1:-3.2255375098359127 2:1.0433022 3:2.4417259941595493 4:1.2390968680055492
0 0:1.0236722 1:-3.4167487722437726 2:1.3495059 3:1.0023494 4:2.2707755816103745
0 0:1.257561 1:0.8345000419937793 2:3.077957080242483 3:1.1442725 4:1.145484
0 0:3.6712226802682886 1:-1.6285884537989872 2:2.9783000847227923 3:1.0282934 4:1.7715208738049923
0 0:3.520035303118005 1:1.1479297942292128 2:2.9255894722690328 3:1.4798164 4:1.3418477
0 0:1.0559309 1:-1.6492486735790077 2:1.3026285 3:3.1663673390625684 4:1.1863136
0 0:1.0350968 1:-3.461903508855311 2:1.4052746 3:1.6620989 4:2.8356285648164654
0 0:1.2875271 1:2.3233963579045995 2:1.3457037 3:3.4042219990286116 4:1.279647
0 0:1.5762990265174253 1:-1.6121638875407822 2:0.8567039942727874 3:1.4573788 4:1.2500979
0 0:1.6213344 1:-3.2876246334862493 2:1.1665681 3:3.437025477706372 4:2.192977688181538
0 0:1.4029154225563982 1:0.6536846847139829 2:1.5315493 3:1.0901945004282136 4:1.3629599
0 0:1.6893744 1:-3.156856735809684 2:1.4326486 3:1.6257133 4:1.1664118
0 0:1.766657 1:0.8113145332416112 2:1.2447794 3:1.3630076 4:2.294454068265486
0 0:1.7171706594698763 1:3.2734925079657042 2:2.207094620281162 3:2.988704892533332 4:0.5903952942619539
0 0:1.7608401196256296 1:1.2861739 2:3.2043052743128144 3:1.1391077 4:-1.1519635923016576
0 0:3.5190728201360684 1:-0.9619981536213248 2:3.360923949956665 3:3.259781052586139 4:1.0224539
0 0:1.7252068387104902 1:-0.4179533513064932 2:2.102256888955287 3:3.0696186144650586 4:3.5158462599213856
0 0:1.2599412850217642 1:1.0115277493352184 2:2.4617003395094503 3:1.4216445 4:3.25428316791372
0 0:1.068456 1:1.635292762310784 2:2.937483419269491 3:1.067918848446121 4:1.8254531403069936
0 0:1.8059358 1:1.0967409150838596 2:2.062630902101281 3:3.2126227709620925 4:1.2566807327467175
0 0:1.3727105 1:1.823399453326654 2:1.4329736 3:1.0217 4:2.832641163026489
0 0:1.3466434060206027 1:-1.2469936723492292 2:3.632876840293671 3:0.7948202711654745 4:1.0672562
0 0:1.495847 1:-1.0321508868675688 2:3.573537886432718 3:1.8768103978725708 4:0.0
0 0:1.2040835 1:1.0078836459548064 2:2.8924791821373357 3:3.160928535828402 4:2.0206376110433375
0 0:1.6028923 1:0.9917975287824792 2:1.5672276345293554 3:1.3887176 4:3.1700704870932888
0 0:3.558859092062592 1:2.6773888652030373 2:1.1986572 3:1.1576873 4:1.053374
0 0:1.55336178014833 1:-1.7607420061786692 2:2.409345503263248 3:3.207432838169878 4:1.2418758
0 0:1.434089 1:-2.8511402750293477 2:3.4122060865403556 3:3.3650799943674117 4:1.1702475
0 0:1.9014939 1:-1.0277624771449547 2:1.2437454 3:1.1030287 4:0.0
0 0:2.7386093384658623 1:3.1785419412886964 2:2.8999153132214546 3:2.8681904570652086 4:1.0880161
0 0:1.166705661935665 1:-2.9053627984104327 2:2.8341443552110595 3:1.4553711 4:1.4281541
0 0:1.4421734 1:-2.552990137867361 2:2.9828033337501156 3:1.1841196399509004 4:2.5424900860695017
0 0:2.831063548830969 1:2.389430312927488 2:2.5015908684696018 3:1.1116085 4:3.2466009990593454
0 0:2.334571615628785 1:3.391945347045503 2:1.2055146 3:1.0920863 4:1.1288965
0 0:2.5130895657984653 1:0.3424556893493074 2:1.0862137 3:2.592839170026549 4:2.8035814094818092
0 0:1.4052708 1:1.8133715747915382 2:1.6082045 3:1.383118652612751 4:1.3014531
0 0:1.5296374 1:0.9511462500625903 2:2.6505956904713033 3:3.2207299509348517 4:-1.0765377855094944
0 0:1.989845513210182 1:1.5629915395522103 2:1.1703332 3:0.7284164133644879 4:2.92726865797826
0 0:1.1418242 1:-0.6159904695935129 2:3.3150326083400685 3:1.0944182 4:0.8378713627685624
0 0:3.0813661086599864 1:0.7186186434198248 2:3.1575650876736594 3:1.2500832 4:3.286873607607098
0 0:3.6186592563789426 1:-3.055843442366282 2:1.149574 3:3.6237426880729378 4:1.058687
0 0:3.599738297020892 1:-1.15466699116305 2:1.6250160869096035 3:3.423330907993156 4:1.037854
0 0:2.204632697484955 1:1.9102203625970464 2:3.271029076863788 3:1.823678968126056 4:1.6682539141170303
0 0:1.0577735 1:-1.860363905999672 2:2.6345787346339167 3:1.12441 4:3.4109545974694346
0 0:1.3777671 1:-0.7817476016475591 2:3.0723574033286916 3:3.381718335368881 4:3.526571269997522
0 0:3.5776071112953476 1:1.1981647 2:2.4920272170013003 3:1.1063692 4:3.269481040175339
0 0:1.3231572 1:0.23547508324531535 2:2.366778724944462 3:3.5016506016213507 4:1.9981307836204125
0 0:2.4468172984735856 1:-2.108372663937097 2:1.0108048 3:3.3211408785812795 4:3.6693788685091375
0 0:1.358541 1:-2.6040481255075454 2:1.3504619 3:1.1309586 4:1.1004908
0 0:1.2778136 1:-2.691129714149952 2:1.0295147 3:1.2808397 4:3.635770800705591
0 0:3.4768187393422783 1:-2.041592759771345 2:1.1968888 3:3.644034108713184 4:2.3725363692902923
0 0:1.1695121 1:3.18636706809391 2:1.189890601532501 3:1.0205773 4:0.6439074675165294
0 0:1.718016 1:-2.8159550712735553 2:1.3049988 3:1.6640409 4:1.2788556
0 0:3.045629269682157 1:3.515233887803612 2:2.443302063261416 3:1.0179141 4:1.344760488676855
0 0:1.2170345 1:3.0326686194540784 2:1.5085526 3:1.6497503139849892 4:1.3123198
0 0:1.2915047524671681 1:1.531636218294621 2:2.5802785519027998 3:1.8948161099689307 4:1.3818256
0 0:1.2095543 1:0.5241094153977511 2:3.5435024430341633 3:1.440339 4:2.67092481875427
0 0:1.0698365 1:-3.098732188771981 2:3.0259132492758467 3:1.3739729 4:3.297886851225391
0 0:1.3055335 1:-2.4449881651041374 2:1.0407474 3:1.0081063 4:1.3789150046023175
0 0:1.3411536514838336 1:2.8650632978755306 2:1.2035608 3:2.5673798157846703 4:0.597881714465681
0 0:2.9378349648634745 1:1.245796 2:1.0228218 3:1.8092685418082646 4:2.4671224042290434
0 0:1.509588 1:-2.689658269961155 2:2.7226197160709544 3:1.3374791 4:1.7532079823752544
0 0:1.5400714 1:-3.4303397471063546 2:2.694878883898763 3:2.6498903552187456 4:3.4416008678921095
0 0:1.4545041 1:-0.5828944163961888 2:1.1359438 3:1.2218328 4:1.1599425
0 0:2.101336307441699 1:2.735134717143998 2:1.5087219 3:1.0632453 4:1.2599241
0 0:3.049664097817037 1:-2.35349985899977 2:1.9597679476156136 3:1.1588671 4:1.1969935
0 0:3.033470890939385 1:-1.6839939670990476 2:2.8379844647577275 3:3.2347714677490367 4:3.3789827102684415
0 0:1.1834369292839746 1:2.867322997342926 2:3.641900407954389 3:1.0340989 4:2.5746887709459765
0 0:2.377694370147013 1:-1.3887788456946148 2:3.5506900715557714 3:1.644946 4:3.459433603075231
0 0:3.6682300545902473 1:-0.9607617108195474 2:1.3732388 3:3.28751419607801 4:1.0331916
0 0:1.54670095498648 1:1.9799493355150053 2:1.4893356 3:1.0832599 4:2.116130100925135
0 0:1.6279721 1:1.7010928931608638 2:1.5156198 3:1.3916829 4:1.5214371
0 0:1.6767855 1:0.5297842500813735 2:3.5651227913676977 3:1.4185777 4:1.2910654
0 0:1.4872157322597166 1:1.2717210661534855 2:3.2697752701523872 3:1.2469987 4:1.0822226
0 0:1.2781247 1:-3.5159076222121732 2:1.1121368 3:3.0273796903042443 4:1.241797
0 0:-0.31903564861152944 1:1.3195427944398819 2:1.234819 3:2.6623805980053983 4:2.2508253323638705
0 0:3.3405063834560416 1:2.498276053976982 2:1.4035108 3:1.106304 4:1.1121579
0 0:0.3825561754166976 1:-1.1249374763077742 2:1.3163744 3:2.2888037711405897 4:3.3292222702052134
0 0:1.2797174 1:-1.1071459436220643 2:3.130784384054981 3:3.4486262247922164 4:1.5723480381071882
0 0:2.4223157919326854 1:-2.283806496811717 2:1.1696624 3:1.2395801 4:1.822980328279327
0 0:1.360891 1:1.7419874754798048 2:0.47189172460721773 3:1.268257 4:1.7156531567750442
0 0:1.0747953 1:-1.9099990831131821 2:1.1872981 3:1.9857656566317023 4:2.6319728606123785
0 0:1.2875702 1:1.2044126792606877 2:1.2534256250874003 3:1.3813337 4:0.5386107079375118
0 0:1.3555387 1:-0.38060295690636287 2:1.0738339451927725 3:1.3516598 4:2.932401606245037
0 0:1.8097049204013822 1:-2.819386613912858 2:1.8806622795613566 3:1.0784234 4:1.4209635
0 0:2.274425571061845 1:0.4960728817307461 2:3.483193869330114 3:1.1252949 4:2.799089233625665
0 0:1.3888132056344205 1:1.0314932 2:1.0800631 3:3.6731439674377504 4:3.035394606113159
0 0:1.1937165 1:-0.9620125377074746 2:2.9235951978184427 3:3.339180435586227 4:1.0276616
0 0:1.0486722 1:-2.7500018290000594 2:1.4881308 3:1.5587085 4:3.4062648335654364
0 0:1.268451 1:-0.6370128666833667 2:1.8959666897091385 3:1.3576153 4:1.6173570208841346
0 0:1.1691105 1:-2.885161581809162 2:2.95260775243082 3:3.658168588662152 4:3.4698716303993082
0 0:1.5497793 1:-2.358911292003514 2:2.375246573921346 3:1.0707232 4:2.9895998696378143
0 0:1.3958244 1:-2.4595103899841004 2:1.1263972 3:1.1048626 4:1.774006708764876
0 0:0.9764355288957883 1:1.0601718592342124 2:3.0802126962480814 3:2.3431353339880383 4:3.272999917393976
0 0:1.2500889953439194 1:-1.334991707632156 2:1.137562 3:1.11483 4:2.205228846119373
0 0:1.5969382 1:-3.22935348649124 2:2.7526722658635228 3:1.0854689 4:1.8514119276782062
0 0:2.6513173227831053 1:1.3032367589376224 2:3.550775787465564 3:2.1001072958046336 4:2.908195212591844
0 0:1.1312352 1:-2.1944890840776465 2:1.2478593 3:1.1667501 4:2.7405907739239557
0 0:1.1903789 1:0.5843236648130838 2:1.5219631 3:3.4800014115396287 4:0.8809514800595589
0 0:2.8376098531227822 1:3.5508015022385018 2:1.6182978 3:2.8660659165044993 4:1.1255732
0 0:1.1042254 1:-0.3084291510968253 2:1.4835915 3:3.247802640465988 4:0.37077693866696865
0 0:1.6822586 1:-2.4893759098687775 2:3.359689567279758 3:1.1731953 4:3.6241497098866495
0 0:1.4750645 1:-1.2160014702646942 2:1.4200923 3:3.2251951980159026 4:0.7486308000497528
0 0:2.3599145360275324 1:1.803658968937506 2:1.018446 3:1.2163205 4:3.4636967004033576
0 0:0.9631734548599792 1:-2.957748573317638 2:1.3011333 3:1.0735224 4:3.507727528534174
0 0:3.6349187551318933 1:-2.2692946093440503 2:1.3182849410546285 3:1.2198758 4:1.0795801
0 0:1.2366035 1:-2.3031697944098317 2:1.101283 3:1.1451598827648566 4:1.0179903
0 0:0.1922691593841202 1:1.2488453788930394 2:1.34447129864815 3:1.1337861 4:1.5712519
0 0:1.1109741 1:-1.6024324462593624 2:1.9258276846766893 3:1.3422538 4:2.053264029346062
0 0:1.0371534 1:3.053912737483126 2:1.102021 3:3.461838946013386 4:1.233868
0 0:2.503766765000299 1:-2.7006353878183256 2:2.3533530751027425 3:1.0059059 4:3.4116177001621453
0 0:0.41633703619376233 1:1.2062049 2:3.6743108810251464 3:2.5564421346035933 4:1.0788706
0 0:3.47092726045575 1:-2.906696471748512 2:1.0509664 3:1.966276617840595 4:1.2229153
0 0:2.887128964272603 1:-0.8441743515979853 2:2.862340953222918 3:1.101191 4:1.0279629
0 0:1.2540412 1:1.3605616 2:3.390099769465034 3:3.2196525792034376 4:3.0878051393067536
0 0:1.1613752 1:-0.8516263382860186 2:3.0476627600811765 3:1.550692152619637 4:3.3510280665650414
0 0:1.1812711 1:-3.108573809946032 2:3.3282271195289006 3:2.9076042878454906 4:3.5535866439117227
0 0:1.7038152010255323 1:-0.7239678312221223 2:1.4062255 3:1.8573702134712513 4:1.7758025122569543
0 0:1.504390699002023 1:1.4462705665176143 2:2.9682289067774503 3:3.166236484345344 4:3.46906818169979
0 0:2.0551453280202687 1:0.5082237557329181 2:1.0956774 3:1.1454073552649326 4:1.3758406
0 0:2.738891575573129 1:-0.6655376867326386 2:2.652827504677058 3:1.4760019 4:1.1226773
0 0:1.342811 1:1.5538722496608994 2:1.1161936 3:3.5424388667817928 4:0.890787546254048
0 0:3.4202402792319866 1:-1.8294632101554829 2:1.5742032541290158 3:1.0399745 4:2.8218011906249867
0 0:-0.6940030406241106 1:2.9006526907733385 2:1.0268822 3:1.1455246 4:1.040183
0 0:1.5148118 1:-0.08511109254029778 2:1.1000414 3:3.461562116733904 4:1.6843948085381477
0 0:2.0339089354594853 1:3.5867605771867432 2:3.453043500394138 3:2.205301355157228 4:2.20309801482022
0 0:1.5998083 1:2.190776628697065 2:1.3604233 3:1.1175764 4:2.5924820694530033
0 0:2.3096725417758104 1:2.5269592093377344 2:1.3088615 3:2.329321608123827 4:3.4202841304613743
0 0:1.0635639 1:0.6580547413496686 2:3.25319038203372 3:1.1799762 4:3.663297306315356
0 0:2.584592894837082 1:1.4318762 2:1.6210009 3:2.387006943896715 4:1.2836239
0 0:1.3432384 1:1.7906098804917696 2:2.012460791492364 3:1.3114645 4:0.4152469726216273
0 0:3.091028793273851 1:1.8757214379387592 2:1.6211971 3:3.365455525700959 4:1.3095328
0 0:1.3524983 1:-2.101662763657795 2:1.407825 3:2.7142810295658655 4:2.4426941792728245
0 0:2.1371612167577445 1:-2.212365045095105 2:1.1478676 3:1.5317857 4:1.2133449
0 0:1.3081372 1:-1.4279982154022937 2:2.2890398761659334 3:1.1297786 4:2.636731344395987
0 0:1.9427865958231956 1:-1.5639794062155878 2:1.0199831 3:3.552257900158156 4:2.562959523571331
0 0:1.1984822 1:-0.7240442931234826 2:1.8710052970788296 3:3.661346331274991 4:1.5630307187126948
0 0:1.706594603779471 1:1.0936281399803316 2:1.0646791 3:2.984302295321113 4:2.9693527048943404
0 0:3.5052263530015924 1:-2.9993692025016743 2:2.5537030882243514 3:1.0160681 4:1.2226381
0 0:1.0487368050486716 1:1.9771683140915255 2:2.999620427372051 3:2.3829623669566438 4:2.4890260565202236
0 0:1.3484294 1:-1.9970832101237328 2:1.0126547 3:1.2278549 4:1.7908371931984695
0 0:1.4050172 1:1.0829215 2:1.2921604239951678 3:2.701429749895647 4:-0.6136919588450737
0 0:1.664755159903825 1:1.1968471649771089 2:0.7000354709646582 3:2.518633288249254 4:3.2498613673946712
0 0:0.9196085092534628 1:1.0437844120116215 2:3.338132126330665 3:1.1832771 4:2.8965404608040357
0 0:1.3766892 1:-0.4083344443461276 2:3.0651946434573074 3:3.3456677688036205 4:1.332466
0 0:1.0090466 1:1.0849017085442478 2:1.0442712 3:1.0470568 4:3.3623088689008993
0 0:1.483465 1:-1.886452444449786 2:-1.2262765065907837 3:1.2712253 4:2.970663312191458
0 0:1.4532625567524071 1:1.6113045211662058 2:3.275037160163295 3:2.40260311922929 4:1.1104865
0 0:1.0484242 1:1.1850559 2:2.9962565745499234 3:1.5576622908156244 4:-0.5545902504357315
0 0:1.0688934 1:-2.881635199849925 2:2.106832095201303 3:1.3858184 4:3.1991503636433998
0 0:1.148747 1:1.9358460351342788 2:2.7656839777580364 3:1.0932253 4:1.2157918
0 0:1.424492 1:1.1059648666761834 2:1.5382285 3:1.2875176 4:1.073966860034868
0 0:1.0842879 1:-1.6549777336922589 2:1.1539260451805866 3:1.3903819 4:3.29694997265256
0 0:1.0244123 1:-0.5795392087409288 2:2.9744212742589125 3:1.1063088 4:1.3941956
0 0:3.3396134664764303 1:-1.3190983624296178 2:2.1105907194517517 3:1.2527642 4:0.923115393602318
0 0:1.2783222 1:-1.294611825439358 2:2.641385313630359 3:1.0919447 4:2.007421505331309
0 0:1.2729726 1:-2.5296275860763275 2:1.086326 3:2.8542177337065233 4:1.1473862
0 0:-0.2814180961897061 1:3.251871828540673 2:1.3003186 3:1.9276282706015029 4:1.8070251394001131
0 0:1.2430724 1:0.6086055836889386 2:1.2359564 3:1.8575413509872842 4:1.1346879
0 0:1.462216 1:-2.7098625767497317 2:-0.4966852668138669 3:1.585896 4:1.3256819
0 0:2.0217951437049835 1:1.5460431865456654 2:1.0097117 3:1.0516577 4:1.0300843
0 0:1.3793222 1:-2.4765288240241885 2:1.1342869 3:3.511780787429056 4:1.4713033
0 0:1.3609273185985749 1:-1.2488288187899177 2:2.468443974333508 3:1.0994973 4:3.665172203887286
0 0:0.5315518004323699 1:2.748790806667667 2:1.4451416 3:1.018616 4:1.1311733
0 0:1.2191839 1:-1.9466455775851959 2:1.1318842 3:1.3324129 4:1.2028992
0 0:-0.45527262370052135 1:2.4533857858957018 2:3.545056954400778 3:1.927245528830908 4:1.1616523
0 0:2.247789149759994 1:0.5832979801431538 2:1.2885729004728081 3:1.1422328 4:1.0049832844406108
0 0:1.2952163 1:2.752227941074476 2:1.2399737822294694 3:2.902083557859775 4:0.17378013954797716
0 0:3.638006551221366 1:-1.4942545535473701 2:3.6572071357426506 3:1.0427124 4:3.0827755651629465
0 0:1.5966654 1:-0.20825742503159062 2:1.5230634 3:3.6490467236147537 4:2.8072721967633063
0 0:3.5592032432798075 1:0.9678977626435029 2:2.237154380510778 3:3.1389546921398463 4:1.4227346331459567
0 0:1.0339889 1:-0.717268305143061 2:3.0604311565132987 3:1.3527874 4:3.1518764942989375
0 0:2.2860793663631065 1:-1.7586886135018827 2:1.0761197 3:3.4902233464799624 4:1.4368106
0 0:1.1584176 1:2.3423602855813783 2:1.3576026 3:1.3931082 4:1.4817945
0 0:1.3940713 1:1.9061081326277438 2:1.039561 3:3.656822922454291 4:0.9307329628268226
0 0:3.1705908157748817 1:2.362747649179882 2:2.8075429928199522 3:1.3833437 4:3.454470063291113
0 0:3.4100663893466696 1:-0.4651916099210505 2:3.492991528910945 3:2.411357325563182 4:2.538455552238174
0 0:2.9165710549204915 1:1.4869262847154028 2:1.4420728413661836 3:1.0153815 4:2.4937872626116966
0 0:1.7083742 1:-2.6119629045325725 2:1.1085031 3:3.6501047080996183 4:0.6508725774777243
0 0:1.6931120429882025 1:2.247358105418774 2:3.3823092601152345 3:2.356238868591068 4:1.047434204907454
0 0:1.2232091 1:0.69069773426118 2:2.295551930881774 3:1.4107880793854113 4:1.3793810342783934
0 0:1.7724741 1:-3.369817361871097 2:2.715214045404564 3:3.4579400861199625 4:1.8395770253280563
0 0:1.2825552 1:1.5777890486180022 2:2.753452354218527 3:3.4606813397758516 4:1.3646157882395922
0 0:3.257523744335111 1:0.42734674816942075 2:1.0521838 3:3.5326967569965793 4:-0.6716125167326468
0 0:2.9420848553196635 1:-1.445293441933919 2:1.1516582 3:1.0494846 4:0.4724645412429918
0 0:1.1743224 1:1.26071 2:2.4527488026433133 3:1.4966209 4:-0.21344682986345842
0 0:1.0963760522541057 1:-1.996844603518189 2:1.6303183 3:-0.4756514164926476 4:1.2107942
0 0:1.1173907 1:1.2319918 2:2.559551083760933 3:3.399003518791762 4:3.5792574552563865
0 0:3.4648758275882003 1:0.7527197432504293 2:1.374123 3:0.45680123635447695 4:2.6960880668339495
0 0:2.623167739763828 1:-2.4684866483486836 2:1.2246751 3:1.7759726 4:1.2431935
0 0:1.1640663 1:3.428606115239834 2:1.7724568326792207 3:1.8411521011554317 4:1.9939259951837112
0 0:1.2549789 1:0.581536727082349 2:1.1023761 3:1.8569375872484335 4:1.4313107
0 0:1.3762163 1:-1.154905009161488 2:1.2471128874527866 3:1.4208792 4:-0.7920047058624688
0 0:2.0660060120343084 1:-0.6599455145594474 2:1.0927351 3:1.3577053568769073 4:3.290526540094098
0 0:3.166747211373522 1:2.253459128434993 2:2.387162630476219 3:1.1171014 4:2.3045302125832836
0 0:1.6828744 1:-0.06622582629274062 2:0.7965064833720279 3:2.6327956229825586 4:3.5828455673858524
0 0:1.2521364 1:3.649628341011246 2:1.2515918 3:1.2107513 4:1.1264813
0 0:1.0384486 1:-0.8204959017308177 2:2.3767570869067964 3:1.6916766 4:1.2764265
0 0:1.0882075 1:2.295712657409622 2:1.3402559 3:3.565964830620595 4:1.2935212
0 0:1.5942015 1:2.4193866990341344 2:1.7343535 3:1.0951432 4:1.3282816
0 0:2.5668032751244665 1:1.0689331288533748 2:1.2392736 3:1.2419411 4:1.1137159
0 0:3.650983277781024 1:1.4069110347428495 2:2.836795625555638 3:1.4402118 4:2.0205456411830447
0 0:1.0429412 1:-0.9044000788518826 2:1.3775849 3:3.5423118747987004 4:2.4327576452029516
0 0:3.0155051673382802 1:0.6962601449875804 2:2.135501602234788 3:3.2854788662817844 4:1.9238650478580395
0 0:1.4059114 1:-1.350822442896422 2:2.3986817819020114 3:1.1193571 4:1.2464526542197163
0 0:1.5698737913497014 1:-3.033077480664996 2:2.9272822695175837 3:1.3885908 4:3.134376873949797
0 0:1.2328074 1:3.110788076302443 2:1.4696347737661333 3:2.36409427187429 4:-0.39061196263152576
0 0:1.0269114 1:-2.649324924517665 2:2.394206307772496 3:1.2617786 4:1.1697942
0 0:1.233634 1:-1.0588974880620503 2:1.2413809 3:1.398202 4:3.11310292089807
0 0:1.2617923 1:-2.4140769111199862 2:2.473754019763265 3:1.592630188185517 4:3.1971251137438625
0 0:1.0230698 1:2.1408813608186468 2:1.0027259 3:2.5985790090074263 4:3.0159900692296886
0 0:1.8710009193134798 1:-1.004864708101831 2:1.3108924 3:3.292535676874112 4:0.5477110888255461
0 0:1.0655342539084478 1:-1.1484130774510797 2:1.5073783 3:1.9896463800686757 4:1.7830948392675194
0 0:2.0470719929560968 1:-2.2464105951300923 2:1.1859895 3:2.3948932122650515 4:1.5259316
0 0:1.0279792 1:-0.5489224790373796 2:2.542999893399077 3:1.3392477 4:1.1384792
0 0:1.735608 1:-2.026562566959012 2:1.6374084 3:1.2674238 4:2.598275287740795
0 0:1.016056 1:2.6605811525068526 2:1.0280655 3:3.1872070840098803 4:1.149706
0 0:1.9214274786808376 1:-0.993486684024562 2:1.1094201 3:2.2759858213477413 4:2.7794029010902577
0 0:1.4430577 1:0.39992538430282865 2:2.3176523618860365 3:1.4833301 4:1.5769924056881452
0 0:2.409171201984021 1:-2.778722839155308 2:3.039846535958439 3:1.3540118 4:3.281196786374493
0 0:-0.5393916056272863 1:0.5663724356619616 2:1.3130961 3:1.0137964 4:1.1399329
0 0:1.0073171 1:-1.9913121381782999 2:3.565539893078098 3:3.448546983560588 4:1.0939819
0 0:3.5915659288111565 1:-2.015249207292611 2:3.6367922547619473 3:1.4670016 4:1.1362733
0 0:1.0177718 1:1.419665304604431 2:1.1891850823402224 3:1.0121488 4:1.0683728
